Ortholog	Species	Method	Ka	Ks	KaKs	p_val	Length	S_Sites	N_Sites	Fold_Sites	Substitutions	S_Substitutions	N_Substitutions	Fold_S_Substitutions	Fold_N_Substitutions	Divergence_Time	Substitution_Rate_Ratio	GC	ML_Score	AICc	Akaike_Weight	Model
Pa_1_400	comata	MA	0.0296566	0.0220501	1.34497	0.234238	3378	925.654	2452.35	NA	91	19.942	71.058	NA	NA	0.0275723	5.15993:4.61015:3.88631:4.08812:1.34076:1	0.192841(0.210067:0.175503:0.192953)	-5056.49	NA	NA	NA
Pa_3_9600	pseudopauciseta	MA	0.00264346	0.0221076	0.119572	3.60047e-11	5133	1387.75	3745.25	NA	40	30.2411	9.75889	NA	NA	0.00790573	3.64868:3.551:2.19266:2.20529:0.241849:1	0.254376(0.259335:0.218203:0.285589)	-7127.47	NA	NA	NA
Pa_3_9600	pseudoanserina	MA	0.00292162	0.0230579	0.126708	2.68219e-11	5133	1319.51	3813.49	NA	41	30.0104	10.9896	NA	NA	0.00809795	3.50605:3.32181:2.76515:2.79127:0.529955:1	0.25457(0.259627:0.21762:0.286464)	-7134.39	NA	NA	NA
Pa_3_9600	pauciseta	MA	0.00393583	0.0207504	0.189675	3.30024e-08	5133	1387.4	3745.6	NA	43	28.4378	14.5622	NA	NA	0.00848065	2.68798:2.31403:1.4436:1.39766:0.377093:1	0.255056(0.259335:0.217911:0.287923)	-7149.67	NA	NA	NA
Pa_3_9600	pseudocomata	MA	0.0049656	0.0353361	0.140525	7.46284e-15	5133	1278.36	3854.64	NA	63	44.2502	18.7498	NA	NA	0.0125293	3.85804:3.99058:3.25249:3.20683:1.9792:1	0.255737(0.261085:0.217036:0.28909)	-7248.25	NA	NA	NA
Pa_3_9600	bellae-mahoneyi	MA	0.00757972	0.0478596	0.158374	7.10223e-18	5133	1275.73	3857.27	NA	88	59.5055	28.4945	NA	NA	0.0175907	3.20475:3.42805:2.80462:2.84888:1.38781:1	0.254862(0.259918:0.218786:0.285881)	-7374.69	NA	NA	NA
Pa_3_9600	comata	MA	0.00575407	0.0310242	0.18547	2.77174e-11	5130	1330.48	3799.52	NA	62	40.532	21.468	NA	NA	0.012308	3.47865:4.21309:2.25002:2.25739:1.23714:1	0.242124(0.245333:0.210035:0.271004)	-7241.35	NA	NA	NA
Pa_3_9890	pauciseta	MA	0.0251444	0.0168538	1.49192	0.188133	3306	915.335	2390.67	NA	74	15.1126	58.8874	NA	NA	0.022849	4.92601:5.79488:3.29593:3.31066:0.576063:1	0.192441(0.20319:0.162275:0.211859)	-4854.01	NA	NA	NA
Pa_3_9890	pseudopauciseta	MA	0.0502521	0.070535	0.712442	0.151037	1248	331.566	916.434	NA	66	22.2285	43.7715	NA	NA	0.0556408	3.84264:3.74846:2.49735:2.52057:0.365012:1	0.075705(0.0835645:0.0613731:0.0821775)	-1982.79	NA	NA	NA
Pa_3_9890	pseudoanserina	MA	0.0499538	0.0716442	0.697248	0.149369	1227	325.936	901.064	NA	65	22.2027	42.7973	NA	NA	0.0557156	3.8005:3.75443:2.58093:2.59764:0.451554:1	0.0743181(0.0821775:0.0610264:0.0797503)	-1949.68	NA	NA	NA
Pa_3_9890	pseudocomata	MA	0.0300367	0.0326551	0.919816	0.704816	1275	322.313	952.687	NA	38	10.2184	27.7816	NA	NA	0.0306986	11.9576:11.6886:12.0915:12.0408:3.44688:1	0.0753583(0.0835645:0.0603329:0.0821775)	-1905.2	NA	NA	NA
Pa_3_9890	comata	MA	0.0267655	0.0277182	0.965632	0.819464	3747	1021.84	2725.16	NA	99	27.6904	71.3096	NA	NA	0.0270253	3.88535:3.85598:2.71856:2.72565:0.530957:1	0.211974(0.221221:0.184119:0.230583)	-5590.13	NA	NA	NA
Pa_3_9890	bellae-mahoneyi	MA	0.0278135	0.0276413	1.00623	1	2994	793.345	2200.65	NA	81	21.3654	59.6346	NA	NA	0.0277679	6.25529:7.18487:4.97647:4.94877:1.45992:1	0.175566(0.181345:0.149098:0.196255)	-4447.09	NA	NA	NA
Pa_4_1040	pauciseta	MA	0.00291304	0.00689817	0.422292	0.0233116	5247	1459.99	3787.01	NA	21	10.0221	10.9779	NA	NA	0.00402191	4.89812:4.45409:4.30741:4.2828:0.88818:1	0.26423(0.293261:0.225014:0.274415)	-7164.58	NA	NA	NA
Pa_4_1040	pseudopauciseta	MA	0.0131168	0.034498	0.380219	8.01803e-07	5247	1512.43	3734.57	NA	99	51.0611	47.9389	NA	NA	0.0192799	2.0924:2.81415:1.09354:1.30147:0.256838:1	0.264991(0.292119:0.226728:0.276128)	-7573	NA	NA	NA
Pa_4_1040	pseudoanserina	MA	0.012865	0.0321165	0.400574	5.78591e-06	5247	1533.18	3713.82	NA	95	48.2158	46.7842	NA	NA	0.0184903	2.80515:3.90735:1.45815:1.69432:0.315974:1	0.264801(0.292975:0.226728:0.2747)	-7550.91	NA	NA	NA
Pa_4_1040	pseudocomata	MA	0.0109601	0.030515	0.359172	2.18832e-06	5247	1487.12	3759.88	NA	85	44.5472	40.4528	NA	NA	0.0165024	2.89425:3.51059:2.05492:2.12751:0.492141:1	0.265563(0.292975:0.2253:0.278412)	-7506.43	NA	NA	NA
Pa_4_1040	bellae-mahoneyi	MA	0.0180182	0.0414639	0.434551	2.53336e-06	5247	1532.52	3714.48	NA	127	61.853	65.147	NA	NA	0.0248661	2.89365:4.53775:1.56164:1.62139:0.511789:1	0.265753(0.292975:0.225585:0.278698)	-7702.33	NA	NA	NA
Pa_4_1040	comata	MA	0.000319687	0.00119506	0.267507	0.177752	5247	1514.34	3732.66	NA	3	1.80791	1.19209	NA	NA	0.000572328	24.8882:29.9872:20.5375:20.5375:0.01:1	0.257186(0.282981:0.22016:0.268418)	-7040.73	NA	NA	NA
Pa_1_7130	pauciseta	MA	0.00741568	0.0208514	0.355645	0.00159427	3705	971.551	2733.45	NA	40	19.994	20.006	NA	NA	0.0109389	3.92258:3.75:3.4915:3.43422:1.6022:1	0.243156(0.285024:0.194847:0.249597)	-5187.41	NA	NA	NA
Pa_1_7130	comata	MA	0.00768719	0.016336	0.470568	0.0251437	3702	1034.35	2667.65	NA	37	16.7147	20.2853	NA	NA	0.0101037	3.91419:3.66461:2.6802:2.69421:0.579444:1	0.24168(0.282609:0.19525:0.247182)	-5169.29	NA	NA	NA
Pa_1_7130	pseudocomata	MA	0.0140886	0.0250336	0.562788	0.0402164	3246	841.239	2404.76	NA	54	20.6993	33.3007	NA	NA	0.0169252	6.02014:6.4271:5.77353:6.15781:1.61872:1	0.211353(0.252013:0.169887:0.212158)	-4637.87	NA	NA	NA
Pa_1_7130	pseudopauciseta	MA	0.0235085	0.0174766	1.34514	0.306588	3684	1004.96	2679.04	NA	79	17.2267	61.7733	NA	NA	0.021863	4.37914:4.70491:3.32033:3.32098:1.21472:1	0.241143(0.282609:0.194042:0.246779)	-5362.51	NA	NA	NA
Pa_1_7130	pseudoanserina	MA	0.0208856	0.0155002	1.34745	0.327032	3411	938.554	2472.45	NA	65	14.287	50.713	NA	NA	0.0194038	6.9563:6.47491:5.145:5.09504:1.88482:1	0.224101(0.261675:0.180757:0.229871)	-4922.43	NA	NA	NA
Pa_1_7130	bellae-mahoneyi	MA	0.0227662	0.0213827	1.0647	0.79956	3687	984.507	2702.49	NA	81	20.6494	60.3506	NA	NA	0.0223968	3.36387:3.31529:2.65273:2.76146:0.984037:1	0.242351(0.283414:0.19686:0.246779)	-5385.01	NA	NA	NA
Pa_5_640+Pa_5_630	pauciseta	MA	0.00549978	0.0292321	0.188142	7.96772e-08	3585	969.268	2615.73	NA	42	27.8564	14.1436	NA	NA	0.0119162	2.09001:1.58907:1.01003:1.0727:0.538674:1	0.246934(0.27592:0.188127:0.276756)	-5016.71	NA	NA	NA
Pa_5_640+Pa_5_630	pseudocomata	MA	0.00966529	0.0277555	0.34823	7.70992e-05	3585	956.528	2628.47	NA	51	26.0615	24.9385	NA	NA	0.014492	3.97196:4.11681:2.86966:2.89311:0.455819:1	0.246377(0.276756:0.187709:0.274666)	-5059.21	NA	NA	NA
Pa_5_640+Pa_5_630	pseudopauciseta	MA	0.0120345	0.017882	0.672993	0.185418	3585	944.69	2640.31	NA	48	16.6612	31.3388	NA	NA	0.0135754	3.51712:3.56318:2.43089:2.41746:0.848159:1	0.246377(0.278428:0.186037:0.274666)	-5055.37	NA	NA	NA
Pa_5_640+Pa_5_630	pseudoanserina	MA	0.0108293	0.022152	0.488862	0.00855123	3585	967.898	2617.1	NA	49	21.104	27.896	NA	NA	0.0138863	3.70573:3.76281:2.40926:2.4092:0.562851:1	0.246934(0.27801:0.187709:0.275084)	-5058.68	NA	NA	NA
Pa_5_640+Pa_5_630	bellae-mahoneyi	MA	0.00848366	0.0349934	0.242436	5.99193e-08	3585	973.039	2611.96	NA	55	33.3176	21.6824	NA	NA	0.0156789	2.59029:2.37017:1.5726:1.5597:0.347561:1	0.244844(0.277592:0.186455:0.270485)	-5080.4	NA	NA	NA
Pa_5_640+Pa_5_630	comata	MA	0.00579203	0.0214321	0.270251	8.88512e-05	3585	934.152	2650.85	NA	35	19.8088	15.1912	NA	NA	0.0098674	1.9209:1.8663:1.26756:1.26665:0.447018:1	0.239967(0.267977:0.185619:0.266304)	-4986.38	NA	NA	NA
Pa_7_5020	comata	MA	0.00682914	0.0332275	0.205527	1.96667e-07	3135	820.134	2314.87	NA	42	26.5805	15.4195	NA	NA	0.0137351	5.04102:5.86617:3.62533:3.66741:0.506506:1	0.249841(0.268571:0.200952:0.28)	-4340.22	NA	NA	NA
Pa_7_5020	pauciseta	MA	0.0066704	0.0321188	0.207679	4.82563e-07	3135	783.375	2351.62	NA	40	24.6391	15.3609	NA	NA	0.0130295	4.66918:5.09352:3.75218:4.29498:1.08802:1	0.26127(0.277619:0.207619:0.298571)	-4337.67	NA	NA	NA
Pa_7_5020	pseudocomata	MA	0.00731063	0.0394659	0.185239	3.59428e-09	3135	790.552	2344.45	NA	47	30.3354	16.6646	NA	NA	0.0154192	6.02323:5.88303:4.94311:5.60873:0.930935:1	0.260635(0.277143:0.206667:0.298095)	-4368.73	NA	NA	NA
Pa_7_5020	pseudopauciseta	MA	0.0111933	0.0358497	0.312229	1.38732e-05	3135	779.823	2355.18	NA	53	27.2777	25.7223	NA	NA	0.0173265	5.87986:5.39743:4.90001:5.30195:1.79412:1	0.257937(0.274286:0.204762:0.294762)	-4415.41	NA	NA	NA
Pa_7_5020	pseudoanserina	MA	0.0116082	0.0334198	0.347346	0.000118184	3135	770.936	2364.06	NA	52	25.18	26.82	NA	NA	0.016972	5.60454:5.21825:4.675:4.70278:2.47894:1	0.257937(0.274286:0.204762:0.294762)	-4411.56	NA	NA	NA
Pa_7_5020	bellae-mahoneyi	MA	0.00715982	0.0453819	0.157768	5.6287e-11	3135	761.391	2373.61	NA	50	33.5157	16.4843	NA	NA	0.0164427	3.26041:3.31285:3.06035:3.07012:1.0663:1	0.260317(0.277619:0.206667:0.296667)	-4383.33	NA	NA	NA
Pa_5_11700	pauciseta	MA	0.0142643	0.0288131	0.495062	0.00886617	3144	838.632	2305.37	NA	56	23.7197	32.2803	NA	NA	0.018145	18.9802:17.926:13.1454:14.8656:2.50616:1	0.263299(0.279509:0.223796:0.286591)	-4537.5	NA	NA	NA
Pa_5_11700	pseudocomata	MA	0.0183329	0.0321813	0.569676	0.0187175	3144	864.429	2279.57	NA	68	27.1752	40.8248	NA	NA	0.0221404	6.55013:8.71409:3.15818:3.94931:1.4312:1	0.260938(0.27762:0.223324:0.28187)	-4591.61	NA	NA	NA
Pa_5_11700	pseudopauciseta	MA	0.0196901	0.0338449	0.581775	0.030148	3141	838.805	2302.19	NA	72	27.727	44.273	NA	NA	0.0234701	8.15632:7.82577:5.83303:6.32988:0.793161:1	0.261253(0.276676:0.222852:0.28423)	-4611.84	NA	NA	NA
Pa_5_11700	pseudoanserina	MA	0.0176241	0.0358631	0.491428	0.00346935	3144	833.256	2310.74	NA	69	29.2026	39.7974	NA	NA	0.022458	7.4879:7.37835:5.58381:6.15554:0.745858:1	0.261095(0.276676:0.222852:0.283758)	-4600.47	NA	NA	NA
Pa_5_11700	bellae-mahoneyi	MA	0.0197283	0.0412812	0.477901	0.00165199	3141	840.171	2300.83	NA	78	33.7846	44.2154	NA	NA	0.0254934	4.19372:4.1942:2.99165:3.11883:0.501152:1	0.259994(0.276204:0.224268:0.279509)	-4640.87	NA	NA	NA
Pa_5_11700	comata	MA	0.0180882	0.036636	0.493728	0.00273324	3144	855.652	2288.35	NA	71	30.5979	40.4021	NA	NA	0.0231361	5.19462:4.55786:3.11283:3.20221:1.03938:1	0.236072(0.257318:0.203022:0.247875)	-4606.92	NA	NA	NA
Pa_1_10530	pauciseta	MA	0.015768	0.0112147	1.406	0.60567	1644	336.525	1307.47	NA	24	3.71366	20.2863	NA	NA	0.0148359	4.48549:4.30106:3.79816:3.8077:0.672114:1	0.277878(0.282098:0.206148:0.345389)	-2258.54	NA	NA	NA
Pa_1_10530	pseudopauciseta	MA	0.0169326	0.0222892	0.759677	0.494764	1638	358.279	1279.72	NA	29	7.80943	21.1906	NA	NA	0.0181042	7.09285:5.25974:4.14155:4.11054:1.20046:1	0.275166(0.281193:0.20434:0.339964)	-2270.38	NA	NA	NA
Pa_1_10530	pseudoanserina	MA	0.0174161	0.020403	0.853601	0.648003	1641	345.825	1295.17	NA	29	6.90989	22.0901	NA	NA	0.0180455	5.42092:4.83668:3.81879:3.8602:1.02589:1	0.275467(0.280289:0.20434:0.341772)	-2280.02	NA	NA	NA
Pa_1_10530	comata	MA	0.0172919	0.0337194	0.512817	0.0759771	1638	330.961	1307.04	NA	33	10.9082	22.0918	NA	NA	0.0206111	5.07936:4.09831:4.22582:3.9754:1.63514:1	0.253165(0.260398:0.183544:0.315552)	-2283.98	NA	NA	NA
Pa_1_10530	bellae-mahoneyi	MA	0.0211439	0.0251347	0.841222	0.664015	1443	324.479	1118.52	NA	31	7.94912	23.0509	NA	NA	0.0220413	5.56362:4.12157:3.26412:3.19694:1.01931:1	0.242013(0.24774:0.18264:0.29566)	-2037.64	NA	NA	NA
Pa_1_10530	pseudocomata	MA	0.0314452	0.020455	1.53729	0.350404	1626	328.987	1297.01	NA	46	6.51496	39.485	NA	NA	0.0292216	4.86385:4.7486:4.39281:4.36612:1.4465:1	0.271851(0.27396:0.200723:0.340868)	-2341.48	NA	NA	NA
Pa_2_10310	pauciseta	MA	0.0100394	0.0149202	0.672872	0.234715	4008	1073.45	2934.55	NA	45	15.848	29.152	NA	NA	0.0113466	3.84893:3.7683:2.66242:2.83789:0.402593:1	0.252057(0.293942:0.196709:0.26552)	-5661.15	NA	NA	NA
Pa_2_10310	pseudocomata	MA	0.00884914	0.0284189	0.311383	1.68622e-05	4005	1049.92	2955.08	NA	55	29.3113	25.6887	NA	NA	0.0139794	4.07754:4.24731:3.07832:3.11331:1.10096:1	0.252555(0.293942:0.197831:0.265894)	-5695.41	NA	NA	NA
Pa_2_10310	pseudopauciseta	MA	0.0109395	0.0316277	0.345885	1.60956e-05	4005	1090.1	2914.9	NA	65	33.7683	31.2317	NA	NA	0.0165706	4.51969:4.71867:3.05469:3.12668:0.433852:1	0.25106(0.293194:0.196709:0.263276)	-5743.8	NA	NA	NA
Pa_2_10310	pseudoanserina	MA	0.0119513	0.0333474	0.358387	2.12153e-05	4008	1049.76	2958.24	NA	69	34.3294	34.6706	NA	NA	0.0175553	3.44197:3.3297:2.58003:2.61576:0.679967:1	0.250561(0.293568:0.196335:0.26178)	-5769.84	NA	NA	NA
Pa_2_10310	bellae-mahoneyi	MA	0.0114045	0.0379031	0.300887	5.35881e-07	4008	1012.07	2995.93	NA	71	37.5525	33.4475	NA	NA	0.0180957	2.2063:2.32288:1.73854:1.7731:0.860525:1	0.250561(0.293568:0.195587:0.262528)	-5783.63	NA	NA	NA
Pa_2_10310	comata	MA	0.0101153	0.0301034	0.336017	2.72577e-05	4008	1080.98	2927.02	NA	61	31.9397	29.0603	NA	NA	0.0155062	3.28302:3.44529:2.17447:2.17223:0.535484:1	0.246198(0.288706:0.192595:0.257292)	-5732.44	NA	NA	NA
Pa_6_2410+Pa_6_2405	pauciseta	MA	0.00711352	0.0219549	0.324006	2.85711e-05	4980	1310.15	3669.85	NA	54	28.3082	25.6918	NA	NA	0.011018	13.699:13.2522:11.5097:11.6152:1.70765:1	0.26735(0.294229:0.208468:0.299353)	-6905.74	NA	NA	NA
Pa_6_2410+Pa_6_2405	pseudopauciseta	MA	0.00742989	0.0281066	0.264346	1.43046e-07	4980	1218.33	3761.67	NA	61	33.5868	27.4132	NA	NA	0.0124883	9.64384:9.41363:10.5658:10.985:4.00899:1	0.26699(0.295577:0.208198:0.297195)	-6937.94	NA	NA	NA
Pa_6_2410+Pa_6_2405	pseudoanserina	MA	0.00702497	0.0238363	0.294717	4.63532e-06	4980	1244.9	3735.1	NA	55	29.1893	25.8107	NA	NA	0.0112275	8.93961:8.24555:8.55228:8.89665:3.61532:1	0.2669(0.295307:0.207929:0.297465)	-6907.16	NA	NA	NA
Pa_6_2410+Pa_6_2405	bellae-mahoneyi	MA	0.0244283	0.0323345	0.755487	0.139028	4962	1429.16	3532.84	NA	129	44.9864	84.0136	NA	NA	0.0267055	5.38987:4.43262:2.25234:2.38032:0.840214:1	0.263215(0.290453:0.207389:0.291802)	-7268.22	NA	NA	NA
Pa_6_2410+Pa_6_2405	pseudocomata	MA	0.0112927	0.0222997	0.506404	0.00769325	4968	1275.12	3692.88	NA	69	27.9738	41.0262	NA	NA	0.0141178	7.51064:7.52721:6.99716:7.0842:1.37439:1	0.266181(0.292341:0.208738:0.297465)	-6973.9	NA	NA	NA
Pa_6_2410+Pa_6_2405	comata	MA	0.0164366	0.0212899	0.77204	0.266113	4815	1311.34	3503.66	NA	84	27.4264	56.5736	NA	NA	0.0177584	4.90306:4.46894:2.96645:2.96808:0.771487:1	0.246045(0.268069:0.195523:0.274542)	-6866	NA	NA	NA
Pa_4_6095+Pa_4_6090	pauciseta	MA	0.0215855	0.0197457	1.09317	0.84565	1692	432.599	1259.4	NA	35	8.3682	26.6318	NA	NA	0.0211151	4.25121:4.40944:3.67665:3.66429:1.95942:1	0.151805(0.174628:0.11518:0.165605)	-2427.99	NA	NA	NA
Pa_4_6095+Pa_4_6090	bellae-mahoneyi	MA	0.0278442	0.0359438	0.774661	0.246355	2781	721.296	2059.7	NA	81	25.2172	55.7828	NA	NA	0.029945	4.17535:4.55566:3.76157:3.51123:2.06113:1	0.248408(0.287155:0.191614:0.266454)	-4144.04	NA	NA	NA
Pa_4_6095+Pa_4_6090	comata	MA	0.0329886	0.0206879	1.59458	0.102611	2409	682.146	1726.85	NA	69	13.6995	55.3005	NA	NA	0.0295054	7.78357:6.77247:4.67799:4.68799:0.786031:1	0.207891(0.239384:0.163482:0.220807)	-3576.81	NA	NA	NA
Pa_4_6095+Pa_4_6090	pseudopauciseta	MA	0.0387807	0.0355665	1.09037	0.864857	1269	335.991	933.009	NA	46	11.4205	34.5795	NA	NA	0.0379297	3.62038:3.76952:3.00457:2.99216:1.02648:1	0.115534(0.131104:0.0897028:0.125796)	-1962.49	NA	NA	NA
Pa_4_6095+Pa_4_6090	pseudoanserina	MA	0.0377567	0.0386608	0.976613	0.864656	1269	333.517	935.483	NA	46	12.3017	33.6983	NA	NA	0.0379943	3.83521:4.34788:3.28853:3.26959:1.24994:1	0.115711(0.131104:0.0902335:0.125796)	-1961.54	NA	NA	NA
Pa_4_6095+Pa_4_6090	pseudocomata	MA	0.0212705	0.0156851	1.35609	0.544913	1602	439.694	1162.31	NA	31	6.76155	24.2385	NA	NA	0.0197375	4.41329:4.57387:3.01471:3.01012:0.878289:1	0.147028(0.170382:0.111465:0.159236)	-2288.51	NA	NA	NA
Pa_7_3660	pauciseta	MA	0.0102235	0.0218725	0.467413	0.00992292	3537	913.2	2623.8	NA	46	19.6332	26.3668	NA	NA	0.0132311	11.1425:12.0166:8.83174:8.88565:1.66255:1	0.255696(0.2827:0.21519:0.269198)	-5021.02	NA	NA	NA
Pa_7_3660	pseudopauciseta	MA	0.0190348	0.0314021	0.606162	0.026323	3519	945.238	2573.76	NA	77	29.0511	47.9489	NA	NA	0.0223568	4.35593:4.2762:2.82999:2.95204:0.268192:1	0.25654(0.2827:0.2173:0.26962)	-5167.05	NA	NA	NA
Pa_7_3660	pseudoanserina	MA	0.0193572	0.024577	0.787615	0.343108	3489	924.947	2564.05	NA	71	22.3035	48.6965	NA	NA	0.020741	4.42714:4.50928:2.97004:3.04862:0.354014:1	0.252743(0.277637:0.213502:0.267089)	-5101.48	NA	NA	NA
Pa_7_3660	comata	MA	0.0247027	0.0432015	0.571802	0.0150517	2856	747.919	2108.08	NA	82	31.3974	50.6026	NA	NA	0.0295471	3.62736:3.71229:2.67552:2.69597:0.904015:1	0.203516(0.229536:0.174262:0.206751)	-4277.15	NA	NA	NA
Pa_7_3660	bellae-mahoneyi	MA	0.0275217	0.0346699	0.79382	0.307968	2865	751.781	2113.22	NA	82	25.3761	56.6239	NA	NA	0.0293974	4.26848:4.80299:2.76932:2.77554:1.15768:1	0.207173(0.232068:0.175949:0.213502)	-4281.08	NA	NA	NA
Pa_7_3660	pseudocomata	MA	0.0129647	0.0149654	0.866312	0.768089	1281	313.025	967.975	NA	17	4.62093	12.3791	NA	NA	0.0134536	8.72386:9.02452:11.1003:10.9662:7.22275:1	0.0956399(0.109283:0.0776371:0.1)	-1806.26	NA	NA	NA
Pa_5_10133+Pa_5_10134	pauciseta	MA	0.0146706	0.0134809	1.08825	0.857914	2823	747.268	2075.73	NA	40	9.94307	30.0569	NA	NA	0.0143557	2.75953:2.51641:1.71987:1.73065:0.632247:1	0.204353(0.229185:0.167835:0.216039)	-4018.59	NA	NA	NA
Pa_5_10133+Pa_5_10134	pseudocomata	MA	0.0353882	0.0251848	1.40514	0.281162	1611	518.427	1092.57	NA	50	12.6221	37.3779	NA	NA	0.0321047	7.21099:3.14961:1.19978:1.2447:1.30175:1	0.111598(0.12752:0.0933392:0.113935)	-2396.28	NA	NA	NA
Pa_5_10133+Pa_5_10134	pseudoanserina	MA	0.033182	0.0424556	0.781568	0.27911	2697	703.659	1993.34	NA	93	28.9355	64.0645	NA	NA	0.0356015	3.31448:3.39377:2.38457:2.39836:0.773162:1	0.195297(0.218668:0.163015:0.204207)	-4098.1	NA	NA	NA
Pa_5_10133+Pa_5_10134	pseudopauciseta	MA	0.0331807	0.044726	0.741865	0.185323	2685	689.238	1995.76	NA	94	29.8588	64.1412	NA	NA	0.0361443	3.1292:3.1355:2.33734:2.34878:1.01788:1	0.196319(0.218668:0.164768:0.205521)	-4091.61	NA	NA	NA
Pa_5_10133+Pa_5_10134	comata	MA	0.0211835	0.018602	1.13878	0.711843	1797	522.815	1274.18	NA	36	9.53547	26.4645	NA	NA	0.0204325	5.96385:5.01983:3.15706:3.40708:0.178703:1	0.126059(0.145048:0.100789:0.13234)	-2588.23	NA	NA	NA
Pa_1_15280+Pa_1_15290	pauciseta	MA	0.00795371	0.0259912	0.306016	3.8951e-06	4608	1180.93	3427.07	NA	57	30.1897	26.8103	NA	NA	0.0125763	2.66773:2.95055:1.81323:1.85991:0.852932:1	0.26271(0.297703:0.189534:0.300893)	-6407.52	NA	NA	NA
Pa_1_15280+Pa_1_15290	comata	MA	0.00788189	0.0253893	0.310442	6.94731e-06	4611	1173.19	3437.81	NA	56	29.3241	26.6759	NA	NA	0.0123363	2.77922:2.70772:2.0952:2.10231:0.752949:1	0.241757(0.272176:0.179962:0.273133)	-6408.69	NA	NA	NA
Pa_1_15280+Pa_1_15290	bellae-mahoneyi	MA	0.00928368	0.0373281	0.248705	2.13514e-09	4611	1177.01	3433.99	NA	74	42.8834	31.1166	NA	NA	0.0164423	2.00131:2.05292:1.45386:1.45153:0.406706:1	0.262604(0.299936:0.189853:0.298022)	-6497.52	NA	NA	NA
Pa_1_15280+Pa_1_15290	pseudopauciseta	MA	0.00925936	0.0323952	0.285825	2.40108e-07	4617	1157.34	3459.66	NA	68	36.669	31.331	NA	NA	0.0150588	6.53939:7.58323:5.5731:5.48349:3.59363:1	0.263029(0.298979:0.189215:0.300893)	-6463.62	NA	NA	NA
Pa_1_15280+Pa_1_15290	pseudocomata	MA	0.0075805	0.0328721	0.230606	2.15054e-09	4638	1156.61	3481.39	NA	63	37.1873	25.8127	NA	NA	0.0138876	4.09331:4.32914:3.44858:3.35604:2.14508:1	0.264305(0.303127:0.189215:0.300574)	-6463.86	NA	NA	NA
Pa_1_15280+Pa_1_15290	pseudoanserina	MA	0.00947845	0.0288437	0.328615	7.43189e-06	4638	1156.1	3481.9	NA	65	32.6681	32.3319	NA	NA	0.0143056	6.70518:6.87732:6.24264:6.11502:2.86259:1	0.266752(0.306956:0.190172:0.303127)	-6476.22	NA	NA	NA
Pa_5_8000	comata	MA	0.0153361	0.0228873	0.670071	0.158318	3237	821.749	2415.25	NA	55	18.522	36.478	NA	NA	0.0172531	2.43566:2.31855:1.6502:1.65997:0.72137:1	0.241975(0.272685:0.183333:0.269907)	-4628.24	NA	NA	NA
Pa_5_8000	pauciseta	MA	2.05723e-06	0.00205723	0.001	0	3237	969.992	2267.01	NA	2	1.99534	0.00466339	NA	NA	0.000617906	30:13.4523:13.3747:13.3747:0.01:1	0.247685(0.28287:0.183796:0.276389)	-4304.65	NA	NA	NA
Pa_5_8000	pseudopauciseta	MA	0.0083906	0.0145919	0.575017	0.15125	3237	826.926	2410.07	NA	32	11.9587	20.0413	NA	NA	0.00997479	2.6902:2.15676:1.68273:1.67801:0.905771:1	0.246451(0.280093:0.184259:0.275)	-4506.27	NA	NA	NA
Pa_5_8000	pseudocomata	MA	0.00612759	0.017032	0.359769	0.00486651	3237	869.662	2367.34	NA	29	14.6513	14.3487	NA	NA	0.00905721	3.87601:3.95103:2.4287:2.42714:0.5292:1	0.246296(0.281019:0.183333:0.274537)	-4476.12	NA	NA	NA
Pa_5_8000	pseudoanserina	MA	0.0113524	0.0234156	0.48482	0.00945953	3237	826.112	2410.89	NA	46	19.0486	26.9514	NA	NA	0.014431	4.14873:3.83674:2.9504:2.9446:1.33779:1	0.246142(0.279167:0.184259:0.275)	-4570.84	NA	NA	NA
Pa_5_8000	bellae-mahoneyi	MA	0.0325461	0.0430898	0.755309	0.467843	738	165.061	572.939	NA	25	6.90276	18.0972	NA	NA	0.0349043	2.27602:1.95184:2.00177:2.0573:2.50255:1	0.0560185(0.0601852:0.0486111:0.0592593)	-1129.3	NA	NA	NA
Pa_5_340	pauciseta	MA	0.014642	0.0126588	1.15667	0.691226	2436	616.023	1819.98	NA	34	7.69705	26.3029	NA	NA	0.0141405	1.57855:2.39678:0.956262:0.892601:0.336085:1	0.220022(0.237074:0.177668:0.245325)	-3451.38	NA	NA	NA
Pa_5_12660	pauciseta	MA	0.00436214	0.00996492	0.43775	0.0357093	3438	911.69	2526.31	NA	20	9.03745	10.9625	NA	NA	0.00584789	2.02653:1.86735:1.49003:1.52621:0.507976:1	0.250944(0.284656:0.201395:0.266783)	-4722.78	NA	NA	NA
Pa_5_12660	comata	MA	0.0167754	0.0324938	0.516266	0.00525091	3435	886.695	2548.3	NA	70	28.1836	41.8164	NA	NA	0.0208329	4.73321:4.78634:4.51696:4.48253:2.38367:1	0.242953(0.272886:0.19442:0.261552)	-4980.58	NA	NA	NA
Pa_5_12660	pseudopauciseta	MA	0.01941	0.0439835	0.441301	0.000120424	3438	926.62	2511.38	NA	87	39.6168	47.3832	NA	NA	0.0260331	3.44218:3.58602:2.84564:2.86698:0.688038:1	0.250654(0.283348:0.201831:0.266783)	-5053.13	NA	NA	NA
